ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;preco_importacao_usd_por_barril;peso_importacao;peso_producao;custo_producao_nacional_usd_por_barril;custo_medio_ponderado_usd_por_barril;unidade_custo
2025;DEZ;Dezembro;12;ÓLEO DIESEL;9625531,122476285;815525053,0;24398177,93379066;84,72520036797681;0,28290657866130925;0,7170934213386907;25,0;41,896652095965486;US$/barril
2026;JAN;Janeiro;1;ÓLEO DIESEL;8312761,148319274;659223925,0;23228847,67181948;79,30264243587536;0,2635490534335625;0,7364509465664375;25,0;39,311410012916156;US$/barril
2026;FEV;Fevereiro;2;ÓLEO DIESEL;8686194,251543393;783691312,0;23627058,17206006;90,22263252525707;0,2688121312479984;0,7311878687520017;25,0;42,532634854719376;US$/barril
2026;MAR;Março;3;ÓLEO DIESEL;6536189,248226751;762413171,0;27934133,38478907;116,64490455303762;0,1896178726788696;0,8103821273211304;25,0;42,37751184320504;US$/barril
2026;ABR;Abril;4;ÓLEO DIESEL;7480238,564617547;1056626147,0;26589485,10386268;141,25567491897547;0,21955677238256932;0,7804432276174308;25,0;50,52472075636747;US$/barril
2026;MAI;Maio;5;ÓLEO DIESEL;8790999,303897275;1337369244,0;27763675,86054003;152,1293766235552;0,24048905548611507;0,759510944513885;25,0;55,57322370873739;US$/barril
2026;JUN;Junho;6;ÓLEO DIESEL;3637029,064284833;481008945,0;25652122,707621377;132,25325849700988;0,1241766607858349;0,875823339214165;25,0;38,318351498558656;US$/barril
2026;JUL;Julho;7;ÓLEO DIESEL;9323273,906069227;1232008983,0;28064905,62959475;132,14338604789802;0,24936421141275164;0,7506357885872483;25,0;51,71772596992611;US$/barril
2026;AGO;Agosto;8;ÓLEO DIESEL;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;SET;Setembro;9;ÓLEO DIESEL;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;OUT;Outubro;10;ÓLEO DIESEL;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;NOV;Novembro;11;ÓLEO DIESEL;0,0;0,0;0,0;;;;25,0;;US$/barril
2026;DEZ;Dezembro;12;ÓLEO DIESEL;0,0;0,0;0,0;;;;25,0;;US$/barril
