codigo_tse,uf,nome_municipio,codigo_ibge,POP_2022
62081,SP,BREJO ALEGRE,3507753,2561
62570,SP,BRODOWSKI,3507803,25334
62596,SP,BROTAS,3507902,23751
62618,SP,BURI,3508009,20038
62634,SP,BURITAMA,3508108,17203
62650,SP,BURITIZAL,3508207,4253
61956,SP,BÁLSAMO,3504800,9598
62693,SP,CABREÚVA,3508405,45941
62677,SP,CABRÁLIA PAULISTA,3508306,4299
62731,SP,CACHOEIRA PAULISTA,3508603,32390
62758,SP,CACONDE,3508702,16947
62774,SP,CAFELÂNDIA,3508801,16478
62790,SP,CAIABU,3508900,3712
62812,SP,CAIEIRAS,3509007,98600
62839,SP,CAIUÁ,3509106,5437
62855,SP,CAJAMAR,3509205,101500
61484,SP,CAJATI,3509254,28834
62871,SP,CAJOBI,3509304,9129
62898,SP,CAJURU,3509403,23845
61506,SP,CAMPINA DO MONTE ALEGRE,3509452,5992
62910,SP,CAMPINAS,3509502,1170247
62936,SP,CAMPO LIMPO PAULISTA,3509601,81355
62952,SP,CAMPOS DO JORDÃO,3509700,45177
62979,SP,CAMPOS NOVOS PAULISTA,3509809,4837
62995,SP,CANANÉIA,3509908,13615
62103,SP,CANAS,3509957,4954
61344,SP,CANITAR,3510153,6369
63070,SP,CAPELA DO ALTO,3510302,22679
63096,SP,CAPIVARI,3510401,50954
63053,SP,CAPÃO BONITO,3510203,46215
63118,SP,CARAGUATATUBA,3510500,132558
63134,SP,CARAPICUÍBA,3510609,406221
63150,SP,CARDOSO,3510708,11288
63177,SP,CASA BRANCA,3510807,28107
63215,SP,CASTILHO,3511003,19902
63231,SP,CATANDUVA,3511102,114953
63258,SP,CATIGUÁ,3511201,7004
62715,SP,CAÇAPAVA,3508504,96530
63274,SP,CEDRAL,3511300,11922
63290,SP,CERQUEIRA CÉSAR,3511409,21440
63312,SP,CERQUILHO,3511508,44024
63339,SP,CESÁRIO LANGE,3511607,18811
63355,SP,CHARQUEADA,3511706,15739
63371,SP,CHAVANTES,3557204,12090
63398,SP,CLEMENTINA,3511904,7005
63410,SP,COLINA,3512001,18411
63436,SP,COLÔMBIA,3512100,6642
63452,SP,CONCHAL,3512209,28184
63479,SP,CONCHAS,3512308,17184
63495,SP,CORDEIRÓPOLIS,3512407,26585
63517,SP,COROADOS,3512506,5395
63533,SP,CORONEL MACEDO,3512605,4226
63550,SP,CORUMBATAÍ,3512704,4667
63592,SP,COSMORAMA,3512902,9315
63576,SP,COSMÓPOLIS,3512803,59715
63614,SP,COTIA,3513009,289622
63630,SP,CRAVINHOS,3513108,33252
63657,SP,CRISTAIS PAULISTA,3513207,9375
63690,SP,CRUZEIRO,3513405,75592
63673,SP,CRUZÁLIA,3513306,2086
63711,SP,CUBATÃO,3513504,128645
63738,SP,CUNHA,3513603,22125
63193,SP,CÁSSIA DOS COQUEIROS,3510906,2777
63010,SP,CÂNDIDO MOTA,3510005,29530
63037,SP,CÂNDIDO RODRIGUES,3510104,2907
63754,SP,DESCALVADO,3513702,31916
63770,SP,DIADEMA,3513801,404738
61123,SP,DIRCE REIS,3513850,1621
63797,SP,DIVINOLÂNDIA,3513900,11137
63819,SP,DOBRADA,3514007,8765
63835,SP,DOIS CÓRREGOS,3514106,24170
63851,SP,DOLCINÓPOLIS,3514205,2511
63878,SP,DOURADO,3514304,8233
63894,SP,DRACENA,3514403,45248
63916,SP,DUARTINA,3514502,12329
63932,SP,DUMONT,3514601,9476
63959,SP,ECHAPORÃ,3514700,6157
63975,SP,ELDORADO,3514809,13402
63991,SP,ELIAS FAUSTO,3514908,17832
61760,SP,ELISIÁRIO,3514924,3141
61182,SP,EMBAÚBA,3514957,2331
64017,SP,EMBU DAS ARTES,3515004,277249
64033,SP,EMBU-GUAÇU,3515103,63129
61387,SP,EMILIANÓPOLIS,3515129,3002
61689,SP,ENGENHEIRO COELHO,3515152,20119
68659,SP,ESPÍRITO SANTO DO PINHAL,3515186,39700
61140,SP,ESPÍRITO SANTO DO TURVO,3515194,4095
61662,SP,ESTIVA GERBI,3557303,11394
64050,SP,ESTRELA D'OESTE,3515202,9405
64076,SP,ESTRELA DO NORTE,3515301,2596
61000,SP,EUCLIDES DA CUNHA PAULISTA,3515350,7831
64092,SP,FARTURA,3515400,16782
64130,SP,FERNANDO PRESTES,3515608,5925
64114,SP,FERNANDÓPOLIS,3515509,71826
62286,SP,FERNÃO,3515657,1660
64157,SP,FERRAZ DE VASCONCELOS,3515707,187253
64173,SP,FLORA RICA,3515806,1487
64190,SP,FLOREAL,3515905,2735
64238,SP,FLORÍNEA,3516101,3860
64211,SP,FLÓRIDA PAULISTA,3516002,13009
64254,SP,FRANCA,3516200,370378
64270,SP,FRANCISCO MORATO,3516309,182265
64297,SP,FRANCO DA ROCHA,3516408,159367
64319,SP,GABRIEL MONTEIRO,3516507,2760
64351,SP,GARÇA,3516705,41395
64378,SP,GASTÃO VIDIGAL,3516804,3234
62308,SP,GAVIÃO PEIXOTO,3516853,4688
64394,SP,GENERAL SALGADO,3516903,10301
64416,SP,GETULINA,3517000,10011
64432,SP,GLICÉRIO,3517109,4132
64475,SP,GUAIMBÉ,3517307,5439
64459,SP,GUAIÇARA,3517208,11214
64530,SP,GUAPIARA,3517604,16579
64513,SP,GUAPIAÇU,3517505,21664
64599,SP,GUARACI,3517901,10347
64610,SP,GUARANI D'OESTE,3518008,1948
64637,SP,GUARANTÃ,3518107,6427
64653,SP,GUARARAPES,3518206,31017
64670,SP,GUARAREMA,3518305,32579
64696,SP,GUARATINGUETÁ,3518404,116847
64572,SP,GUARAÇAÍ,3517802,7344
64718,SP,GUAREÍ,3518503,15027
64734,SP,GUARIBA,3518602,37022
64750,SP,GUARUJÁ,3518701,311116
64777,SP,GUARULHOS,3518800,1383272
64556,SP,GUARÁ,3517703,18607
61107,SP,GUATAPARÁ,3518859,7435
64491,SP,GUAÍRA,3517406,39351
64793,SP,GUZOLÂNDIA,3518909,4238
64335,SP,GÁLIA,3516606,6054
64815,SP,HERCULÂNDIA,3519006,9109
61743,SP,HOLAMBRA,3519055,16194
61727,SP,HORTOLÂNDIA,3519071,246449
64831,SP,IACANGA,3519105,10104
64858,SP,IACRI,3519204,6144
61085,SP,IARAS,3519253,8009
64874,SP,IBATÉ,3519303,32068
64912,SP,IBIRAREMA,3519501,6321
64890,SP,IBIRÁ,3519402,11155
64939,SP,IBITINGA,3519600,59371
64955,SP,IBIÚNA,3519709,84820
64971,SP,ICÉM,3519808,7700
64998,SP,IEPÊ,3519907,7596
65030,SP,IGARAPAVA,3520103,25926
65056,SP,IGARATÁ,3520202,11703
65013,SP,IGARAÇU DO TIETÊ,3520004,22743
65072,SP,IGUAPE,3520301,30054
62006,SP,ILHA COMPRIDA,3520426,13447
61204,SP,ILHA SOLTEIRA,3520442,25564
65099,SP,ILHABELA,3520400,38239
65110,SP,INDAIATUBA,3520509,266593
65137,SP,INDIANA,3520608,5094
65153,SP,INDIAPORÃ,3520707,4087
65170,SP,INÚBIA PAULISTA,3520806,3611
65196,SP,IPAUSSU,3520905,14464
65218,SP,IPERÓ,3521002,40132
65234,SP,IPEÚNA,3521101,7538
62243,SP,IPIGUÁ,3521150,6551
65250,SP,IPORANGA,3521200,4053
65277,SP,IPUÃ,3521309,14463
65293,SP,IRACEMÁPOLIS,3521408,21768
65331,SP,IRAPURU,3521606,7065
65315,SP,IRAPUÃ,3521507,6927
65358,SP,ITABERÁ,3521705,17971
65390,SP,ITAJOBI,3521903,16824
65412,SP,ITAJU,3522000,3652
65439,SP,ITANHAÉM,3522109,107927
61603,SP,ITAOCA,3522158,3407
65455,SP,ITAPECERICA DA SERRA,3522208,172898
65471,SP,ITAPETININGA,3522307,166959
65498,SP,ITAPEVA,3522406,95528
65510,SP,ITAPEVI,3522505,239084
65536,SP,ITAPIRA,3522604,70438
61948,SP,ITAPIRAPUÃ PAULISTA,3522653,4339
65579,SP,ITAPORANGA,3522802,14058
65617,SP,ITAPURA,3523008,3945
65595,SP,ITAPUÍ,3522901,13655
65633,SP,ITAQUAQUECETUBA,3523107,392218
65650,SP,ITARARÉ,3523206,44490
65676,SP,ITARIRI,3523305,15225
65692,SP,ITATIBA,3523404,116275
65714,SP,ITATINGA,3523503,19219
65374,SP,ITAÍ,3521804,24856
65730,SP,ITIRAPINA,3523602,16157
65757,SP,ITIRAPUÃ,3523701,5793
65773,SP,ITOBI,3523800,8044
65790,SP,ITU,3523909,176548
65811,SP,ITUPEVA,3524006,72711
65838,SP,ITUVERAVA,3524105,37375
65552,SP,ITÁPOLIS,3522703,39533
65854,SP,JABORANDI,3524204,6223
65870,SP,JABOTICABAL,3524303,72001
65897,SP,JACAREÍ,3524402,251591
65919,SP,JACI,3524501,7618
65935,SP,JACUPIRANGA,3524600,16850
65951,SP,JAGUARIÚNA,3524709,60816
65978,SP,JALES,3524808,48766
65994,SP,JAMBEIRO,3524907,6421
66010,SP,JANDIRA,3525003,127476
66036,SP,JARDINÓPOLIS,3525102,45328
66052,SP,JARINU,3525201,40302
66079,SP,JAÚ,3525300,132351
66095,SP,JERIQUARA,3525409,3785
66117,SP,JOANÓPOLIS,3525508,12820
66150,SP,JOSÉ BONIFÁCIO,3525706,36502
66133,SP,JOÃO RAMALHO,3525607,4381
62324,SP,JUMIRIM,3525854,3052
66192,SP,JUNDIAÍ,3525904,459789
66214,SP,JUNQUEIRÓPOLIS,3526001,20395
66257,SP,JUQUITIBA,3526209,26372
66230,SP,JUQUIÁ,3526100,19390
66176,SP,JÚLIO MESQUITA,3525805,4254
66273,SP,LAGOINHA,3526308,5071
66290,SP,LARANJAL PAULISTA,3526407,28981
66338,SP,LAVRINHAS,3526605,7258
66311,SP,LAVÍNIA,3526506,9596
66354,SP,LEME,3526704,97516
66370,SP,LENÇÓIS PAULISTA,3526803,65696
66397,SP,LIMEIRA,3526902,305169
66419,SP,LINDÓIA,3527009,6994
66435,SP,LINS,3527108,74068
66451,SP,LORENA,3527207,84988
62022,SP,LOURDES,3527256,1926
66478,SP,LOUVEIRA,3527306,53526
66516,SP,LUCIANÓPOLIS,3527504,2361
66494,SP,LUCÉLIA,3527405,20046
66559,SP,LUIZIÂNIA,3527702,4711
66575,SP,LUPÉRCIO,3527801,3935
66591,SP,LUTÉCIA,3527900,2555
66532,SP,LUÍS ANTÔNIO,3527603,13680
66613,SP,MACATUBA,3528007,16489
66630,SP,MACAUBAL,3528106,7460
66656,SP,MACEDÔNIA,3528205,3961
66672,SP,MAGDA,3528304,3159
66699,SP,MAIRINQUE,3528403,48097
66710,SP,MAIRIPORÃ,3528502,113573
66737,SP,MANDURI,3528601,9852
66753,SP,MARABÁ PAULISTA,3528700,4531
66770,SP,MARACAÍ,3528809,12700
61867,SP,MARAPOAMA,3528858,3295
66834,SP,MARINÓPOLIS,3529104,1889
66796,SP,MARIÁPOLIS,3528908,3450
66850,SP,MARTINÓPOLIS,3529203,24896
66818,SP,MARÍLIA,3529005,238605
66877,SP,MATÃO,3529302,77149
66893,SP,MAUÁ,3529401,383280
66915,SP,MENDONÇA,3529500,6170
66931,SP,MERIDIANO,3529609,4545
61964,SP,MESÓPOLIS,3529658,1930
66958,SP,MIGUELÓPOLIS,3529708,19119
66974,SP,MINEIROS DO TIETÊ,3529807,11233
67016,SP,MIRA ESTRELA,3530003,3075
66990,SP,MIRACATU,3529906,20234
67032,SP,MIRANDÓPOLIS,3530102,27936
67059,SP,MIRANTE DO PARANAPANEMA,3530201,15482
67075,SP,MIRASSOL,3530300,63555
67091,SP,MIRASSOLÂNDIA,3530409,4605
67113,SP,MOCOCA,3530508,65469
67130,SP,MOGI DAS CRUZES,3530607,471602
67156,SP,MOGI GUAÇU,3530706,154487
67172,SP,MOGI MIRIM,3530805,90997
67199,SP,MOMBUCA,3530904,3724
67237,SP,MONGAGUÁ,3531100,61062
67253,SP,MONTE ALEGRE DO SUL,3531209,8057
67270,SP,MONTE ALTO,3531308,47478
67296,SP,MONTE APRAZÍVEL,3531407,21470
67318,SP,MONTE AZUL PAULISTA,3531506,18152
67334,SP,MONTE CASTELO,3531605,4219
67377,SP,MONTE MOR,3531803,68781
67350,SP,MONTEIRO LOBATO,3531704,4127
67210,SP,MONÇÕES,3531001,1948
67393,SP,MORRO AGUDO,3531902,26806
67415,SP,MORUNGABA,3532009,14590
61069,SP,MOTUCA,3532058,4034
67431,SP,MURUTINGA DO SUL,3532108,3675
62340,SP,NANTES,3532157,2627
67458,SP,NARANDIBA,3532207,5703
67474,SP,NATIVIDADE DA SERRA,3532306,6963
67490,SP,NAZARÉ PAULISTA,3532405,21214
67512,SP,NEVES PAULISTA,3532504,9719
67539,SP,NHANDEARA,3532603,9670
67555,SP,NIPOÃ,3532702,4756
67571,SP,NOVA ALIANÇA,3532801,6712
61980,SP,NOVA CAMPINA,3532827,8445
61425,SP,NOVA CANAÃ PAULISTA,3532843,2031
62367,SP,NOVA CASTILHO,3532868,1059
67598,SP,NOVA EUROPA,3532900,9638
67610,SP,NOVA GRANADA,3533007,19358
67636,SP,NOVA GUATAPORANGA,3533106,2151
67652,SP,NOVA INDEPENDÊNCIA,3533205,4619
67679,SP,NOVA LUZITÂNIA,3533304,2837
67695,SP,NOVA ODESSA,3533403,61935
61409,SP,NOVAIS,3533254,4410
67717,SP,NOVO HORIZONTE,3533502,38539
67733,SP,NUPORANGA,3533601,7370
67750,SP,OCAUÇU,3533700,4329
67792,SP,OLÍMPIA,3533908,56037
67814,SP,ONDA VERDE,3534005,4770
67830,SP,ORIENTE,3534104,6073
67857,SP,ORINDIÚVA,3534203,6022
67873,SP,ORLÂNDIA,3534302,37916
67890,SP,OSASCO,3534401,777048
67911,SP,OSCAR BRESSANE,3534500,2475
67938,SP,OSVALDO CRUZ,3534609,31222
67954,SP,OURINHOS,3534708,108678
67970,SP,OURO VERDE,3534807,7766
62383,SP,OUROESTE,3534757,10288
67997,SP,PACAEMBU,3534906,12682
68012,SP,PALESTINA,3535002,11259
68039,SP,PALMARES PAULISTA,3535101,9475
68055,SP,PALMEIRA D'OESTE,3535200,8904
68071,SP,PALMITAL,3535309,19559
68098,SP,PANORAMA,3535408,14942
68110,SP,PARAGUAÇU PAULISTA,3535507,41062
68136,SP,PARAIBUNA,3535606,18107
68179,SP,PARANAPANEMA,3535804,19412
68195,SP,PARANAPUÃ,3535903,4044
68217,SP,PARAPUÃ,3536000,10577
68152,SP,PARAÍSO,3535705,6099
68233,SP,PARDINHO,3536109,7107
68250,SP,PARIQUERA-AÇU,3536208,19260
61824,SP,PARISI,3536257,2895
68276,SP,PATROCÍNIO PAULISTA,3536307,14527
68292,SP,PAULICÉIA,3536406,7944
62405,SP,PAULISTÂNIA,3536570,2098
68330,SP,PAULO DE FARIA,3536604,7416
68314,SP,PAULÍNIA,3536505,115870
68357,SP,PEDERNEIRAS,3536703,43897
68373,SP,PEDRA BELA,3536802,6558
68390,SP,PEDRANÓPOLIS,3536901,2774
68411,SP,PEDREGULHO,3537008,15580
68438,SP,PEDREIRA,3537107,43084
61247,SP,PEDRINHAS PAULISTA,3537156,2790
68454,SP,PEDRO DE TOLEDO,3537206,11387
68470,SP,PENÁPOLIS,3537305,62093
68497,SP,PEREIRA BARRETO,3537404,23871
68519,SP,PEREIRAS,3537503,9520
68535,SP,PERUÍBE,3537602,69321
68551,SP,PIACATU,3537701,5511
68578,SP,PIEDADE,3537800,51542
68594,SP,PILAR DO SUL,3537909,29785
68616,SP,PINDAMONHANGABA,3538006,164932
68632,SP,PINDORAMA,3538105,14590
68675,SP,PINHALZINHO,3538204,14971
68691,SP,PIQUEROBI,3538303,3267
68713,SP,PIQUETE,3538501,12597
68730,SP,PIRACAIA,3538600,29876
68756,SP,PIRACICABA,3538709,434432
68772,SP,PIRAJU,3538808,29027
68799,SP,PIRAJUÍ,3538907,22451
68810,SP,PIRANGI,3539004,10885
68837,SP,PIRAPORA DO BOM JESUS,3539103,20578
68853,SP,PIRAPOZINHO,3539202,25376
68870,SP,PIRASSUNUNGA,3539301,73436
68896,SP,PIRATININGA,3539400,15120
68918,SP,PITANGUEIRAS,3539509,33731
68934,SP,PLANALTO,3539608,4392
68950,SP,PLATINA,3539707,2990
68993,SP,POLONI,3539905,5592
69019,SP,POMPÉIA,3540002,20171
69035,SP,PONGAÍ,3540101,3395
69051,SP,PONTAL,3540200,37526
61808,SP,PONTALINDA,3540259,4129
69078,SP,PONTES GESTAL,3540309,2332
69094,SP,POPULINA,3540408,4154
69116,SP,PORANGABA,3540507,9634
69132,SP,PORTO FELIZ,3540606,59306
69159,SP,PORTO FERREIRA,3540705,52551
61565,SP,POTIM,3540754,20342
69175,SP,POTIRENDABA,3540804,20227
68977,SP,POÁ,3539806,109450
62120,SP,PRACINHA,3540853,2581
69191,SP,PRADÓPOLIS,3540903,17035
69213,SP,PRAIA GRANDE,3541000,344834
62146,SP,PRATÂNIA,3541059,5127
69230,SP,PRESIDENTE ALVES,3541109,3819
69256,SP,PRESIDENTE BERNARDES,3541208,14371
69272,SP,PRESIDENTE EPITÁCIO,3541307,38992
69299,SP,PRESIDENTE PRUDENTE,3541406,226692
69310,SP,PRESIDENTE VENCESLAU,3541505,35039
69337,SP,PROMISSÃO,3541604,35142
62162,SP,QUADRA,3541653,3341
69353,SP,QUATÁ,3541703,12849
69370,SP,QUEIROZ,3541802,3274
69396,SP,QUELUZ,3541901,9387
69418,SP,QUINTANA,3542008,7043
69434,SP,RAFARD,3542107,9333
69450,SP,RANCHARIA,3542206,28569
69477,SP,REDENÇÃO DA SERRA,3542305,3726
69493,SP,REGENTE FEIJÓ,3542404,20151
69515,SP,REGINÓPOLIS,3542503,7632
69531,SP,REGISTRO,3542602,63034
69558,SP,RESTINGA,3542701,6440
69574,SP,RIBEIRA,3542800,3085
69590,SP,RIBEIRÃO BONITO,3542909,11004
69612,SP,RIBEIRÃO BRANCO,3543006,18494
69639,SP,RIBEIRÃO CORRENTE,3543105,4638
69655,SP,RIBEIRÃO DO SUL,3543204,4667
62421,SP,RIBEIRÃO DOS ÍNDIOS,3543238,1999
61700,SP,RIBEIRÃO GRANDE,3543253,7348
69671,SP,RIBEIRÃO PIRES,3543303,116174
69698,SP,RIBEIRÃO PRETO,3543402,702739
69736,SP,RIFAINA,3543600,3958
69752,SP,RINCÃO,3543709,8731
69779,SP,RINÓPOLIS,3543808,9251
69795,SP,RIO CLARO,3543907,206950
69817,SP,RIO DAS PEDRAS,3544004,31503
69833,SP,RIO GRANDE DA SERRA,3544103,45183
69850,SP,RIOLÂNDIA,3544202,10358
69710,SP,RIVERSUL,3543501,5604
61166,SP,ROSANA,3544251,17237
69876,SP,ROSEIRA,3544301,10787
69914,SP,RUBINÉIA,3544509,3837
69892,SP,RUBIÁCEA,3544400,2680
69930,SP,SABINO,3544608,5112
69957,SP,SAGRES,3544707,2467
69973,SP,SALES,3544806,6468
69990,SP,SALES OLIVEIRA,3544905,11420
70017,SP,SALESÓPOLIS,3545001,15289
70033,SP,SALMOURÃO,3545100,4758
61441,SP,SALTINHO,3545159,8353
70050,SP,SALTO,3545209,141988
70076,SP,SALTO DE PIRAPORA,3545308,44921
70092,SP,SALTO GRANDE,3545407,9051
70114,SP,SANDOVALINA,3545506,3657
70130,SP,SANTA ADÉLIA,3545605,14018
70157,SP,SANTA ALBERTINA,3545704,6388
70211,SP,SANTA BRANCA,3546009,13441
70173,SP,SANTA BÁRBARA D'OESTE,3545803,183447
70238,SP,SANTA CLARA D'OESTE,3546108,2596
70254,SP,SANTA CRUZ DA CONCEIÇÃO,3546207,4179
62189,SP,SANTA CRUZ DA ESPERANÇA,3546256,2129
70270,SP,SANTA CRUZ DAS PALMEIRAS,3546306,28861
70297,SP,SANTA CRUZ DO RIO PARDO,3546405,46105
70319,SP,SANTA ERNESTINA,3546504,6123
70335,SP,SANTA FÉ DO SUL,3546603,34762
70351,SP,SANTA GERTRUDES,3546702,23721
70378,SP,SANTA ISABEL,3546801,56635
70394,SP,SANTA LÚCIA,3546900,7004
70416,SP,SANTA MARIA DA SERRA,3547007,5753
70432,SP,SANTA MERCEDES,3547106,2952
70491,SP,SANTA RITA D'OESTE,3547403,2736
70513,SP,SANTA RITA DO PASSA QUATRO,3547502,24858
70530,SP,SANTA ROSA DE VITERBO,3547601,23783
62200,SP,SANTA SALETE,3547650,1644
70459,SP,SANTANA DA PONTE PENSA,3547205,1669
70475,SP,SANTANA DE PARNAÍBA,3547304,163348
70556,SP,SANTO ANASTÁCIO,3547700,17875
70572,SP,SANTO ANDRÉ,3547809,776640
70599,SP,SANTO ANTÔNIO DA ALEGRIA,3547908,6775
70610,SP,SANTO ANTÔNIO DE POSSE,3548005,23102
61328,SP,SANTO ANTÔNIO DO ARACANGUÁ,3548054,8322
70637,SP,SANTO ANTÔNIO DO JARDIM,3548104,6114
70653,SP,SANTO ANTÔNIO DO PINHAL,3548203,7071
70670,SP,SANTO EXPEDITO,3548302,3004
70718,SP,SANTOS,3548500,414029
70696,SP,SANTÓPOLIS DO AGUAPEÍ,3548401,3899
71234,SP,SARAPUÍ,3551108,10334
71250,SP,SARUTAIÁ,3551207,3713
71277,SP,SEBASTIANÓPOLIS DO SUL,3551306,3184
71293,SP,SERRA AZUL,3551405,10429
71331,SP,SERRA NEGRA,3551603,29915
71315,SP,SERRANA,3551504,44495
71358,SP,SERTÃOZINHO,3551702,127670
71374,SP,SETE BARRAS,3551801,13694
71390,SP,SEVERÍNIA,3551900,14020
71412,SP,SILVEIRAS,3552007,6169
71439,SP,SOCORRO,3552106,40323
71455,SP,SOROCABA,3552205,738128
71471,SP,SUD MENNUCCI,3552304,6997
71498,SP,SUMARÉ,3552403,294128
71510,SP,SUZANO,3552502,330710
61301,SP,SUZANÁPOLIS,3552551,3315
70734,SP,SÃO BENTO DO SAPUCAÍ,3548609,11427
70750,SP,SÃO BERNARDO DO CAMPO,3548708,832347
70777,SP,SÃO CAETANO DO SUL,3548807,166847
70793,SP,SÃO CARLOS,3548906,256898
70815,SP,SÃO FRANCISCO,3549003,2602
70890,SP,SÃO JOAQUIM DA BARRA,3549409,48058
70912,SP,SÃO JOSÉ DA BELA VISTA,3549508,7642
70939,SP,SÃO JOSÉ DO BARREIRO,3549607,4313
70955,SP,SÃO JOSÉ DO RIO PARDO,3549706,51668
70971,SP,SÃO JOSÉ DO RIO PRETO,3549805,475643
70998,SP,SÃO JOSÉ DOS CAMPOS,3549904,725419
70831,SP,SÃO JOÃO DA BOA VISTA,3549102,92319
70858,SP,SÃO JOÃO DAS DUAS PONTES,3549201,2569
61883,SP,SÃO JOÃO DE IRACEMA,3549250,1843
70874,SP,SÃO JOÃO DO PAU D'ALHO,3549300,2226
61905,SP,SÃO LOURENÇO DA SERRA,3549953,15992
71013,SP,SÃO LUÍS DO PARAITINGA,3550001,10181
71030,SP,SÃO MANUEL,3550100,39467
71056,SP,SÃO MIGUEL ARCANJO,3550209,32062
71072,SP,SÃO PAULO,3550308,12200180
71099,SP,SÃO PEDRO,3550407,38991
71110,SP,SÃO PEDRO DO TURVO,3550506,7155
71137,SP,SÃO ROQUE,3550605,85848
71153,SP,SÃO SEBASTIÃO,3550704,87939
71170,SP,SÃO SEBASTIÃO DA GRAMA,3550803,10023
71196,SP,SÃO SIMÃO,3550902,13374
71218,SP,SÃO VICENTE,3551009,334632
71536,SP,TABAPUÃ,3552601,11323
71552,SP,TABATINGA,3552700,14585
71579,SP,TABOÃO DA SERRA,3552809,283419
71595,SP,TACIBA,3552908,6243
71617,SP,TAGUAÍ,3553005,12637
71633,SP,TAIAÇU,3553104,5677
71650,SP,TAIÚVA,3553203,6549
71676,SP,TAMBAÚ,3553302,21475
71692,SP,TANABI,3553401,25370
71730,SP,TAPIRATIBA,3553609,11730
71714,SP,TAPIRAÍ,3553500,7987
62260,SP,TAQUARAL,3553658,2620
71757,SP,TAQUARITINGA,3553708,51833
71773,SP,TAQUARITUBA,3553807,24366
61840,SP,TAQUARIVAÍ,3553856,7057
71790,SP,TARABAI,3553906,6535
61042,SP,TARUMÃ,3553955,14899
71811,SP,TATUÍ,3554003,122991
71838,SP,TAUBATÉ,3554102,311912
71854,SP,TEJUPÁ,3554201,4139
71870,SP,TEODORO SAMPAIO,3554300,22217
71897,SP,TERRA ROXA,3554409,7903
71919,SP,TIETÊ,3554508,38336
71935,SP,TIMBURI,3554607,2434
62049,SP,TORRE DE PEDRA,3554656,2044
71951,SP,TORRINHA,3554706,9303
62448,SP,TRABIJU,3554755,1729
71978,SP,TREMEMBÉ,3554805,51489
71994,SP,TRÊS FRONTEIRAS,3554904,6802
61620,SP,TUIUTI,3554953,6831
72036,SP,TUPI PAULISTA,3555109,15839
72010,SP,TUPÃ,3555000,63551
72052,SP,TURIÚBA,3555208,1798
72079,SP,TURMALINA,3555307,1689
61468,SP,UBARANA,3555356,5365
72095,SP,UBATUBA,3555406,97382
72117,SP,UBIRAJARA,3555505,5124
72133,SP,UCHOA,3555604,10067
72150,SP,UNIÃO PAULISTA,3555703,1535
72192,SP,URU,3555901,1387
72214,SP,URUPÊS,3556008,13540
72176,SP,URÂNIA,3555802,8840
72230,SP,VALENTIM GENTIL,3556107,14132
72257,SP,VALINHOS,3556206,132846
72273,SP,VALPARAÍSO,3556305,23775
61549,SP,VARGEM,3556354,9948
72311,SP,VARGEM GRANDE DO SUL,3556404,39539
72737,SP,VARGEM GRANDE PAULISTA,3556453,53777
72354,SP,VERA CRUZ,3556602,10194
72370,SP,VINHEDO,3556701,82029
72397,SP,VIRADOURO,3556800,17413
72419,SP,VISTA ALEGRE DO ALTO,3556909,8108
62227,SP,VITÓRIA BRASIL,3556958,1796
72435,SP,VOTORANTIM,3557006,137319
72451,SP,VOTUPORANGA,3557105,96795
72338,SP,VÁRZEA PAULISTA,3556503,125054
61921,SP,ZACARIAS,3557154,2680
61077,SP,ÁGUAS DA PRATA,3500402,7075
61093,SP,ÁGUAS DE LINDÓIA,3500501,18859
70190,SP,ÁGUAS DE SANTA BÁRBARA,3500550,7118
61115,SP,ÁGUAS DE SÃO PEDRO,3500600,3097
61239,SP,ÁLVARES FLORENCE,3501202,3881
61255,SP,ÁLVARES MACHADO,3501301,27361
61271,SP,ÁLVARO DE CARVALHO,3501400,4716
67776,SP,ÓLEO,3533809,2508
73008,TO,ABREULÂNDIA,1700251,2463
73512,TO,AGUIARNÓPOLIS,1700301,4787
96954,TO,ALIANÇA DO TOCANTINS,1700350,4932
92070,TO,ALMAS,1700400,9044
92134,TO,ALVORADA,1700707,8821
92193,TO,ANANÁS,1701002,10368
73075,TO,ANGICO,1701051,3062
96970,TO,APARECIDA DO RIO NEGRO,1701101,4965
73334,TO,ARAGOMINAS,1701309,6914
92371,TO,ARAGUACEMA,1701903,5913
73318,TO,ARAGUANÃ,1702158,4316
92436,TO,ARAGUATINS,1702208,31719
92398,TO,ARAGUAÇU,1702000,8666
92410,TO,ARAGUAÍNA,1702109,186867
92452,TO,ARAPOEMA,1702307,5443
92479,TO,ARRAIAS,1702406,10253
96857,TO,AUGUSTINÓPOLIS,1702554,17471
92533,TO,AURORA DO TOCANTINS,1702703,3338
92576,TO,AXIXÁ DO TOCANTINS,1702901,10267
92592,TO,BABAÇULÂNDIA,1703008,8218
73580,TO,BANDEIRANTES DO TOCANTINS,1703057,3548
73610,TO,BARRA DO OURO,1703073,4643
96997,TO,BARROLÂNDIA,1703107,4875
92002,TO,BERNARDO SAYÃO,1703206,4217
73121,TO,BOM JESUS DO TOCANTINS,1703305,4087
73245,TO,BRASILÂNDIA DO TOCANTINS,1703602,1947
92738,TO,BREJINHO DE NAZARÉ,1703701,4753
92045,TO,BURITI DO TOCANTINS,1703800,10346
73067,TO,CACHOEIRINHA,1703826,1964
73091,TO,CAMPOS LINDOS,1703842,8661
