titulo,numero,tipo,libera_captacao,libera_captacao_inicial,data_portaria,data_publicacao,edicao,secao,pagina,orgao,url,url_title,qtd_projetos,valor_total_anexo,lei_8313,texto_art1
"PORTARIA SEFIC/MINC Nº 38, DE 22 DE JANEIRO DE 2026",38,alteracao_projeto,False,False,2026-01-22,2026-01-23,16,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-38-de-22-de-janeiro-de-2026-682785176,portaria-sefic/minc-n-38-de-22-de-janeiro-de-2026-682785176,0,,False,"Homologar a(s) alteração(ões) do(s) nome(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 2510385 - Espetáculos de Natal 2025 do Coro Elo Sonoro, publicado na portaria nº 0780/25 de 26/11/2025, no D.O.U. de 27/11/2025, para Elo Sonoro em Concerto - Interpretações Corais 2026."
"PORTARIA SEFIC/MINC Nº 39, DE 23 DE JANEIRO DE 2026",39,homologacao_captacao,True,True,2026-01-23,2026-01-26,17,,11,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-39-de-23-de-janeiro-de-2026-683062456,portaria-sefic/minc-n-39-de-23-de-janeiro-de-2026-683062456,13,47416384.29,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 40, DE 23 DE JANEIRO DE 2026",40,complementacao_valor,True,False,2026-01-23,2026-01-26,17,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-40-de-23-de-janeiro-de-2026-683073780,portaria-sefic/minc-n-40-de-23-de-janeiro-de-2026-683073780,2,4828337.9,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 41, DE 23 DE JANEIRO DE 2026",41,prorrogacao_prazo,True,False,2026-01-23,2026-01-26,17,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-41-de-23-de-janeiro-de-2026-683070927,portaria-sefic/minc-n-41-de-23-de-janeiro-de-2026-683070927,37,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 42, DE 23 DE JANEIRO DE 2026",42,reducao_valor,False,False,2026-01-23,2026-01-26,17,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-42-de-23-de-janeiro-de-2026-683075030,portaria-sefic/minc-n-42-de-23-de-janeiro-de-2026-683075030,3,-301607.79,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 43, DE 23 DE JANEIRO DE 2026",43,alteracao_projeto,False,False,2026-01-23,2026-01-26,17,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-43-de-23-de-janeiro-de-2026-683069880,portaria-sefic/minc-n-43-de-23-de-janeiro-de-2026-683069880,0,,False,"Homologar a(s) alteração(ões) do(s) resumo(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 247454 - Museu Nacional da Cultura Afro-brasileira - Plano Anual 2025, publicado na portaria nº 0641/24 de 05/09/2024, no D.O.U. de 06/09/2024. Onde se lê: Este Plano Anual prevê a manutenção das atividades regulares do Museu Nacional da Cultura Afro-Brasileira (MUNCAB), como manutenção e programação (exposições, atividades socioculturais e educativas), além da segurança da edificação e acervo. Contemplando ações que contribuam para democratização a todos o livre acesso às fontes de cultura, promovendo a fruição cultural e a valorização das expressões culturais afro-brasileiras, e a continuidade do trabalho de preservação dos bens de um acervo com reconhecido valor cultural, assim como do prédio histórico e tombado que faz parte do conjunto arquitetônico reconhecido como patrimônio da Humanidade pela Unesco. O plano anual abrange ações voltadas para garantir a todos o acesso amplo ao patrimônio material, histórico e artístico através da política de gratuidade do Muncab, promovendo a difusão e a valorização das artes visuais, além de assegurar a continuidade do trabalho de preservação do acervo. Como contrapartida serão realizadas diversas ações e atividades educativas conforme detalhado na Proposta Pedagógica. Leia-se: Este Plano Plurianual prevê a manutenção das atividades regulares do Museu Nacional da Cultura Afro-Brasileira (MUNCAB), como manutenção e programação (exposições, atividades socioculturais e educativas), além da segurança da edificação e acervo. Contemplando ações que contribuam para democratização a todos o livre acesso às fontes de cultura, promovendo a fruição cultural e a valorização das expressões culturais afro-brasileiras, e a continuidade do trabalho de preservação dos bens de um acervo com reconhecido valor cultural, assim como do prédio histórico e tombado que faz parte do conjunto arquitetônico reconhecido como patrimônio da Humanidade pela Unesco. O plano plurianual abrange ações voltadas para garantir a todos o acesso amplo ao patrimônio material, histórico e artístico através da política de gratuidade do Muncab, promovendo a difusão e a valorização das artes visuais, além de assegurar a continuidade do trabalho de preservação do acervo. Como contrapartida serão realizadas diversas ações e atividades educativas conforme detalhado na Proposta Pedagógica."
"PORTARIA SEFIC/MINC Nº 44, DE 26 DE JANEIRO DE 2026",44,homologacao_captacao,True,True,2026-01-26,2026-01-27,18,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-44-de-26-de-janeiro-de-2026-683335204,portaria-sefic/minc-n-44-de-26-de-janeiro-de-2026-683335204,1,1016045.8,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 45, DE 26 DE JANEIRO DE 2026",45,complementacao_valor,True,False,2026-01-26,2026-01-27,18,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-45-de-26-de-janeiro-de-2026-683337838,portaria-sefic/minc-n-45-de-26-de-janeiro-de-2026-683337838,14,5097954.74,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 46, DE 26 DE JANEIRO DE 2026",46,prorrogacao_prazo,True,False,2026-01-26,2026-01-27,18,,15,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-46-de-26-de-janeiro-de-2026-683344701,portaria-sefic/minc-n-46-de-26-de-janeiro-de-2026-683344701,31,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 47, DE 26 DE JANEIRO DE 2026",47,reducao_valor,False,False,2026-01-26,2026-01-27,18,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-47-de-26-de-janeiro-de-2026-683356190,portaria-sefic/minc-n-47-de-26-de-janeiro-de-2026-683356190,26,6201894.7,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 48, DE 26 DE JANEIRO DE 2026",48,alteracao_projeto,False,False,2026-01-26,2026-01-27,18,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-48-de-26-de-janeiro-de-2026-683339715,portaria-sefic/minc-n-48-de-26-de-janeiro-de-2026-683339715,0,,False,"Homologar a(s) alteração(ões) do(s) nome(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 2312587 - Pouso Alegre - Toda história tem endereço, publicado na portaria nº 0741/23 de 07/12/2023, no D.O.U. de 08/12/2023, para Pouso Alegre - História, cultura e vida. PRONAC: 247481 - Arrastão Cultural, publicado na portaria nº 0641/24 de 05/09/2024, no D.O.U. de 06/09/2024, para Arrastão Cultural - Plano Bianual 2025/2026."
"PORTARIA SEFIC/MINC Nº 49, DE 27 DE JANEIRO DE 2026",49,complementacao_valor,True,False,2026-01-27,2026-01-28,19,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-49-de-27-de-janeiro-de-2026-683640948,portaria-sefic/minc-n-49-de-27-de-janeiro-de-2026-683640948,1,8087.37,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 50, DE 27 DE JANEIRO DE 2026",50,prorrogacao_prazo,True,False,2026-01-27,2026-01-28,19,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-50-de-27-de-janeiro-de-2026-683638222,portaria-sefic/minc-n-50-de-27-de-janeiro-de-2026-683638222,24,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 51, DE 27 DE JANEIRO DE 2026",51,alteracao_projeto,False,False,2026-01-27,2026-01-28,19,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-51-de-27-de-janeiro-de-2026-683631152,portaria-sefic/minc-n-51-de-27-de-janeiro-de-2026-683631152,0,,False,"Homologar a(s) alteração(ões) do(s) nome(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 247819 - São Paulo Ocean Week 2025, publicado na portaria nº 0673/24 de 17/09/2024, no D.O.U. de 18/09/2024, para São Paulo Ocean Week 2026. PRONAC: 2410922 - HOMEM COM H - TURNÊ, publicado na portaria nº 0834/24 de 27/11/2024, no D.O.U. de 28/11/2024, para HOMEM COM H."
"PORTARIA SEFIC/MINC Nº 52, DE 28 DE JANEIRO DE 2026",52,homologacao_captacao,True,True,2026-01-28,2026-01-29,20,,27,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-52-de-28-de-janeiro-de-2026-684133799,portaria-sefic/minc-n-52-de-28-de-janeiro-de-2026-684133799,19,47916349.29,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 54, DE 28 DE JANEIRO DE 2026",54,prorrogacao_prazo,True,False,2026-01-28,2026-01-29,20,,28,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-54-de-28-de-janeiro-de-2026-684082057,portaria-sefic/minc-n-54-de-28-de-janeiro-de-2026-684082057,40,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC N.º 55, DE 28 DE JANEIRO DE 2026",55,reducao_valor,False,False,2026-01-28,2026-01-29,20,,30,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n.-55-de-28-de-janeiro-de-2026-684136977,portaria-sefic/minc-n.-55-de-28-de-janeiro-de-2026-684136977,7,903292.51,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC N.º 56, DE 29 DE JANEIRO DE 2026",56,complementacao_valor,True,False,2026-01-29,2026-01-30,21,,35,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n.-56-de-29-de-janeiro-de-2026-684182917,portaria-sefic/minc-n.-56-de-29-de-janeiro-de-2026-684182917,2,462708.26,True,Homologar a complementação de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 57, DE 29 DE JANEIRO DE 2026",57,prorrogacao_prazo,True,False,2026-01-29,2026-01-30,21,,35,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-57-de-29-de-janeiro-de-2026-684167465,portaria-sefic/minc-n-57-de-29-de-janeiro-de-2026-684167465,11,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 58, DE 29 DE JANEIRO DE 2026",58,alteracao_projeto,False,False,2026-01-29,2026-01-30,21,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-58-de-29-de-janeiro-de-2026-684170338,portaria-sefic/minc-n-58-de-29-de-janeiro-de-2026-684170338,0,,False,"Homologar a(s) alteração(ões) do(s) nome(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 2312587 - Pouso Alegre - História, cultura e vida, publicado na portaria nº 0741/23 de 07/12/2023, no D.O.U. de 08/12/2023, para Pouso Alegre História, cultura e vida."
"PORTARIA SEFIC/MINC Nº 59, DE 30 DE JANEIRO DE 2026",59,prorrogacao_prazo,True,False,2026-01-30,2026-02-02,22,,44,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-59-de-30-de-janeiro-de-2026-684490446,portaria-sefic/minc-n-59-de-30-de-janeiro-de-2026-684490446,23,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 60, DE 30 DE JANEIRO DE 2026",60,reducao_valor,False,False,2026-01-30,2026-02-02,22,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-60-de-30-de-janeiro-de-2026-684498532,portaria-sefic/minc-n-60-de-30-de-janeiro-de-2026-684498532,2,72085.73,True,Homologar a redução de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 61, DE 30 DE JANEIRO DE 2026",61,alteracao_projeto,False,False,2026-01-30,2026-02-02,22,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-61-de-30-de-janeiro-de-2026-684498295,portaria-sefic/minc-n-61-de-30-de-janeiro-de-2026-684498295,0,,False,"Homologar a(s) alteração(ões) do(s) resumo(s) do(s) projeto(s) abaixo relacionado(s): PRONAC: 212755 - Projeto de Revitalização da Casa Barão de Vassouras, publicado na portaria nº 0753/21 de 24/12/2021, no D.O.U. de 27/12/2021. Onde se lê: O projeto prevêações que promoverão arevitalização da Casa Barão de Vassouras, localizada em Vassouras, Rio de Janeiro. Um exemplo de construção civil urbana do início do ciclo do café, que se caracteriza por assemelhar-se às fazendas, com grande frente para a rua e planta em forma de U, a edificação é muito representativa por possuir uma senzala, elemento que dificilmente se encontra em casas urbanas. Para que se consolide o processo de revitalização, o projeto contemplará uma série de ações culturais,dentre elas: Programa de Educação Patrimonial; Curso de capacitação para empreendedores culturais e de capacitação para agentes turísticos locais; elaboração de mini-guia cultural; além do preparo do bem patrimonial à população como um centro cultural de grande importância e referência na região do Vale do Café, com exposição permanente, calendário de atividades culturais e um plano econômico de sustentabilidade, garantindo que o mesmo permaneça em funcionamento. Leia-se: O projeto prevê ações que promoverão a revitalização da Casa Barão de Vassouras, localizada em Vassouras, Rio de Janeiro. Um exemplo de construção civil urbana do início do ciclo do café, que se caracteriza por assemelhar-se às fazendas, com grande frente para a rua e planta em forma de U, a edificação é muito representativa por possuir uma senzala, elemento que dificilmente se encontra em casas urbanas. Para que se consolide o processo de revitalização, o projeto contemplará uma série de ações culturais, dentre elas: Programa de Educação Patrimonial; Curso de capacitação para empreendedores culturais e de capacitação e reciclagem para agentes turísticos locais; elaboração de mini-mapa cultural de bolso; além do preparo do bem patrimonial à população como um centro cultural de grande importância e referência na região do Vale do Café, com exposição permanente e um plano econômico de sustentabilidade, garantindo que o mesmo permaneça em funcionamento. PRONAC: 232823 - Ideias para um Futuro Sustentável, publicado na portaria nº 0480/23 de 22/08/2023, no D.O.U. de 23/08/2023. Onde se lê: O projeto ""Ideias para um Futuro Sustentável"" terá início com a produção editorial de um livro, produto-fim da ação cultural, que ocorrerá paralelamente às ações formativas-culturais em instituições da rede pública de ensino. Na segunda metade da ação, os estudantes serão convidados a produzir reportagens com as suas percepções a respeito dos desafios locais e/ou nacionais, para um futuro sustentável, que serão compiladas na obra a estar disponibilizada ao grande público. Leia-se: O projeto ""Ideias para um Futuro Sustentável"" terá início com a produção editorial de um livro, produto-fim da ação cultural, que ocorrerá paralelamente às ações formativas-culturais em instituições da rede pública de ensino. Na segunda metade da ação, os estudantes serão convidados a contribuir por meio de textos com as suas percepções a respeito dos desafios locais e/ou nacionais, para um futuro sustentável, que serão compiladas na obra a estar disponibilizada ao grande público. PRONAC: 237241 - Plano Trianual - Clube Qxt Cultural: Experimentações da Arte, publicado na portaria nº 0720/23 de 30/11/2023, no D.O.U. de 01/12/2023. Onde se lê: O propósito deste plano bianual é desenvolver ações culturais diversas para crianças, adolescentes e público geral da cidade de São Paulo, com o objetivo de promover o desenvolvimento pessoal e ampliação do repertório cultural, além de formar platéias e proporcionar a vivência artística aos participantes. Tem como meta democratizar o acesso à cultura para um público em situação de vulnerabilidade social. As oficinas culturais, como teatro, graffiti, capoeira e música, continuarão a ser desenvolvidas, além de uma programação cultural ja recorrente com sarau, mostra cultural, tardes com o autor, apresentação teatral e seminário temático. As atividades serão realizadas na sede do Projeto Quixote, localizado na Vila Mariana, que conta com ateliês multifuncionais, sala de dança, biblioteca e um auditório com capacidade para 100 participantes sentados no palco. Além disso, o Clube Qxt Cultural será aberto à comunidade local para a participação em oficinas e eventos culturais. Leia-se: O propósito deste plano trianual é desenvolver ações culturais diversas para crianças, adolescentes e público geral da cidade de São Paulo, com o objetivo de promover o desenvolvimento pessoal e ampliação do repertório cultural, além de formar plateias e proporcionar a vivência artística aos participantes. Tem como meta democratizar o acesso à cultura para um público em situação de vulnerabilidade social. As oficinas culturais, como teatro, graffiti, capoeira e música, continuarão a ser desenvolvidas, além de uma programação cultural ja recorrente com sarau, mostra cultural, tardes com o autor, apresentação teatral e seminário temático. As atividades serão realizadas na sede do Projeto Quixote, localizado na Vila Mariana, que conta com ateliês multifuncionais, sala de dança, biblioteca e um auditório com capacidade para 100 participantes sentados no palco. Além disso, o Clube Qxt Cultural será aberto à comunidade local para a participação em oficinas e eventos culturais."
